Codigo_INEC,Codigo_INEC,Distancia en auto,Tiempo en ruta
51001,60501,402873,20506
51001,60901,286747,14858
51001,60101,193004,9974
51001,11201,284038,16492
51001,11001,269506,13950
51001,10601,275282,14763
51001,11801,275273,14380
51001,10301,273544,14260
51001,11701,331008,19079
51001,10201,263048,13732
51001,10801,272743,14477
51001,12001,313702,18713
51001,11501,274768,14402
51001,10701,256975,13257
51001,11401,273818,14623
51001,11901,381934,20281
51001,10401,253220,14141
51001,10101,270675,14319
51001,10901,257169,13253
51001,10501,317812,19294
51001,11301,270948,14185
51001,11601,233642,12315
51001,11101,279131,15304
50101,20101,199840,11027
50101,21101,182560,11553
50101,20501,180180,9750
50101,20301,184576,11243
50101,21501,107829,6384
50101,21401,145990,11803
50101,20601,174593,10243
50101,20901,155404,8334
50101,20701,164794,9629
50101,20801,205733,11921
50101,21001,183664,11603
50101,20401,146927,8185
50101,20201,159836,9463
50101,21301,102771,5581
50101,21201,177358,10506
50101,30601,248670,14732
50101,30101,235580,13547
50101,30801,235852,13461
50101,30401,259962,15727
50101,30301,223961,12658
50101,30701,235348,13614
50101,30201,241940,14248
50101,30501,270800,16728
50101,50701,81091,4118
50101,50401,28335,1460
50101,50601,48891,2371
50101,50501,33284,2179
50101,51101,99942,5968
50101,51001,59492,3052
50101,50101,0,0
50101,50901,109959,6276
50101,50201,79490,4859
50101,50301,57391,3553
50101,50801,70197,3554
50101,40201,207486,11701
50101,40701,196750,11026
50101,40801,203747,11145
50101,40101,207535,11645
50101,40601,221189,12638
50101,40901,215122,11981
50101,40501,210867,12042
50101,40401,204918,11422
50101,40301,213817,11763
50101,41001,212890,12272
50101,70601,268018,15571
50101,70101,350579,20898
50101,70501,320481,18748
50101,70201,257311,14868
50101,70301,291021,16942
50101,70401,410663,24219
50101,60601,251569,13624
50101,60301,414796,21357
50101,61001,427576,22106
50101,60801,433452,22886
50101,60201,126129,6732
50101,61101,186492,10204
50101,60701,414128,22061
50101,60401,122066,6516
50101,60501,344737,17968
50101,60901,228611,12320
50101,60101,134868,7436
50101,11201,225902,13954
50101,11001,211370,11412
50101,10601,217146,12225
50101,11801,217137,11842
50101,10301,215408,11721
50101,11701,272872,16541
50101,10201,204912,11194
50101,10801,214607,11939
50101,12001,255566,16174
50101,11501,216632,11864
50101,10701,198839,10718
50101,11401,215682,12084
50101,11901,323798,17743
50101,10401,195084,11602
50101,10101,212539,11780
50101,10901,199033,10715
50101,10501,259676,16756
50101,11301,212812,11647
50101,11601,175506,9776
50101,11101,220995,12766
50901,20101,198754,11121
50901,21101,181475,11647
50901,20501,179095,9843
50901,20301,183491,11336
50901,21501,163268,9305
50901,21401,201429,14724
50901,20601,173508,10337
50901,20901,154318,8428
50901,20701,163709,9723
50901,20801,204648,12014
50901,21001,208795,14159
50901,20401,145842,8279
50901,20201,158751,9557
50901,21301,158210,8501
50901,21201,176272,10600
50901,30601,247584,14826
50901,30101,234494,13641
50901,30801,234766,13554
50901,30401,258876,15820
50901,30301,222875,12752
50901,30701,234263,13708
50901,30201,240854,14342
50901,30501,269714,16822
50901,50701,80005,4212
50901,50401,114480,5532
50901,50601,91155,4693
50901,50501,77558,4298
50901,51101,31660,1964
50901,51001,168056,8988
50901,50101,109959,6276
50901,50901,0,0
50901,50201,34695,2040
50901,50301,54515,3121
50901,50801,113175,6082
50901,40201,206580,11843
50901,40701,195844,11167
50901,40801,202841,11286
50901,40101,206628,11787
50901,40601,220283,12780
50901,40901,214216,12122
50901,40501,209960,12183
50901,40401,204012,11563
50901,40301,212910,11904
50901,41001,268574,15269
50901,70601,285100,16822
50901,70101,367661,22149
50901,70501,337563,20000
50901,70201,274393,16119
50901,70301,308103,18193
50901,70401,427745,25470
50901,60601,250662,13765
50901,60301,413890,21498
50901,61001,426670,22247
50901,60801,432546,23027
50901,60201,125222,6874
50901,61101,185585,10346
50901,60701,413222,22202
50901,60401,121160,6658
50901,60501,343831,18109
50901,60901,227705,12461
50901,60101,133962,7577
50901,11201,224996,14095
50901,11001,210464,11553
50901,10601,216240,12366
50901,11801,216230,11983
50901,10301,214502,11863
50901,11701,271966,16682
50901,10201,204005,11335
50901,10801,213701,12080
50901,12001,254660,16315
50901,11501,215726,12005
50901,10701,197933,10860
50901,11401,214776,12226
50901,11901,322892,17884
50901,10401,194178,11743
50901,10101,211633,11922
50901,10901,198127,10856
50901,10501,258770,16897
50901,11301,211906,11788
50901,11601,174600,9918
50901,11101,220088,12907
50201,20101,193625,11029
50201,21101,176346,11555
50201,20501,173966,9752
50201,20301,178362,11245
50201,21501,158139,9214
50201,21401,196300,14632
50201,20601,168379,10245
50201,20901,149189,8336
50201,20701,158580,9631
50201,20801,199519,11923
50201,21001,203666,14067
50201,20401,140713,8187
50201,20201,153622,9465
50201,21301,153081,8410
50201,21201,171144,10508
50201,30601,242455,14734
50201,30101,229366,13549
50201,30801,229637,13463
50201,30401,253747,15729
50201,30301,217746,12660
50201,30701,229134,13616
50201,30201,235725,14250
50201,30501,264585,16730
50201,50701,74877,4120
50201,50401,109351,5440
50201,50601,86027,4601
50201,50501,47088,2882
50201,51101,14477,1580
50201,51001,137587,7572
50201,50101,79490,4859
50201,50901,34695,2040
50201,50201,0,0
50201,50301,23985,1676
50201,50801,108055,6049
50201,40201,201460,11809
50201,40701,190724,11133
50201,40801,197721,11253
50201,40101,201508,11753
50201,40601,215163,12746
50201,40901,209096,12088
50201,40501,204840,12149
50201,40401,198891,11530
50201,40301,207790,11871
50201,41001,263454,15236
50201,70601,279980,16789
50201,70101,362540,22116
50201,70501,332443,19966
50201,70201,269273,16086
50201,70301,302983,18160
50201,70401,422624,25436
50201,60601,245542,13732
50201,60301,408770,21465
50201,61001,421550,22214
50201,60801,427425,22994
50201,60201,120102,6840
50201,61101,180465,10312
50201,60701,408102,22169
50201,60401,116040,6624
50201,60501,338711,18076
50201,60901,222585,12428
50201,60101,128842,7544
50201,11201,219876,14062
50201,11001,205344,11519
50201,10601,211120,12333
50201,11801,211110,11950
50201,10301,209382,11829
50201,11701,266845,16648
50201,10201,198885,11302
50201,10801,208580,12047
50201,12001,249540,16282
50201,11501,210605,11971
50201,10701,192812,10826
50201,11401,209656,12192
50201,11901,317772,17851
50201,10401,189057,11710
50201,10101,206513,11888
50201,10901,193006,10823
50201,10501,253650,16863
50201,11301,206786,11755
50201,11601,169480,9884
50201,11101,214968,12874
50301,20101,213445,12110
50301,21101,196166,12637
50301,20501,193786,10833
50301,20301,198182,12326
50301,21501,163290,9466
50301,21401,201451,14885
50301,20601,188199,11326
50301,20901,169009,9418
50301,20701,178400,10712
50301,20801,219339,13004
50301,21001,239125,14685
50301,20401,160533,9269
50301,20201,173442,10546
50301,21301,158232,8663
50301,21201,190963,11589
50301,30601,262275,15815
50301,30101,249185,14630
50301,30801,249457,14544
50301,30401,273567,16810
50301,30301,237566,13742
50301,30701,248954,14698
50301,30201,255545,15331
50301,30501,284405,17811
50301,50701,94696,5201
50301,50401,83796,4542
50301,50601,104352,5453
50301,50501,24989,1576
50301,51101,44399,2824
50301,51001,115487,6265
50301,50101,57391,3553
50301,50901,54515,3121
50301,50201,23985,1676
50301,50301,0,0
50301,50801,125726,6644
50301,40201,221316,12847
50301,40701,210581,12171
50301,40801,217578,12291
50301,40101,221365,12791
50301,40601,235019,13784
50301,40901,228952,13126
50301,40501,224697,13187
50301,40401,218748,12567
50301,40301,227647,12909
50301,41001,268419,15362
50301,70601,299837,17827
50301,70101,382397,23154
50301,70501,352300,21004
50301,70201,289130,17124
50301,70301,322840,19198
50301,70401,442481,26474
50301,60601,265399,14770
50301,60301,428626,22502
50301,61001,441407,23252
50301,60801,447282,24031
50301,60201,139959,7878
50301,61101,200322,11350
50301,60701,427959,23207
50301,60401,135897,7662
50301,60501,358568,19113
50301,60901,242442,13466
50301,60101,148699,8582
50301,11201,239733,15100
50301,11001,225200,12557
50301,10601,230977,13371
50301,11801,230967,12987
50301,10301,229239,12867
50301,11701,286702,17686
50301,10201,218742,12339
50301,10801,228437,13085
50301,12001,269396,17320
50301,11501,230462,13009
50301,10701,212669,11864
50301,11401,229513,13230
50301,11901,337628,18888
50301,10401,208914,12748
50301,10101,226369,12926
50301,10901,212863,11861
50301,10501,273507,17901
50301,11301,226642,12793
50301,11601,189337,10922
50301,11101,234825,13911
50801,20101,173574,10378
50801,21101,156295,10904
50801,20501,153915,9100
50801,20301,158311,10593
50801,21501,47622,4351
50801,21401,128494,11311
50801,20601,148328,9594
50801,20901,129138,7685
50801,20701,138529,8980
50801,20801,179468,11271
50801,21001,119468,9143
50801,20401,120662,7536
50801,20201,133571,8814
50801,21301,89146,5367
50801,21201,151093,9857
50801,30601,222404,14083
50801,30101,209315,12897
50801,30801,209586,12811
50801,30401,233696,15077
50801,30301,197695,12009
50801,30701,209083,12965
50801,30201,215675,13599
50801,30501,244535,16078
50801,50701,54826,3469
50801,50401,45416,2397
50801,50601,22251,1495
50801,50501,101690,5329
50801,51101,105011,5910
50801,51001,128333,6092
50801,50101,70197,3554
50801,50901,113175,6082
50801,50201,108055,6049
50801,50301,125726,6644
50801,50801,0,0
50801,40201,181253,11153
50801,40701,170518,10477
50801,40801,177515,10596
50801,40101,181302,11097
50801,40601,194956,12090
50801,40901,188889,11432
50801,40501,184634,11493
50801,40401,178685,10873
50801,40301,187584,11214
50801,41001,148924,10087
50801,70601,204053,13385
50801,70101,286613,18712
50801,70501,256516,16563
50801,70201,193345,12682
50801,70301,227055,14756
50801,70401,346697,22033
50801,60601,225336,13076
50801,60301,388564,20808
50801,61001,401344,21557
50801,60801,407219,22337
50801,60201,99896,6184
50801,61101,160259,9656
50801,60701,387896,21512
50801,60401,95834,5968
50801,60501,318505,17419
50801,60901,202379,11772
50801,60101,108636,6887
50801,11201,199670,13405
50801,11001,185138,10863
50801,10601,190914,11676
50801,11801,190904,11293
50801,10301,189176,11173
50801,11701,246639,15992
50801,10201,178679,10645
50801,10801,188374,11390
50801,12001,229334,15626
50801,11501,190399,11315
50801,10701,172606,10170
50801,11401,189450,11536
50801,11901,297566,17194
50801,10401,168851,11054
50801,10101,186307,11232
50801,10901,172800,10166
50801,10501,233444,16207
50801,11301,186580,11098
50801,11601,149274,9228
50801,11101,194762,12217
40201,20101,12826,1718
40201,21101,59731,4751
40201,20501,34600,2822
40201,20301,37742,2991
40201,21501,149027,11321
40201,21401,169814,12277
40201,20601,40325,2950
40201,20901,53553,3787
40201,20701,47345,3291
40201,20801,25517,2876
40201,21001,87051,7263
40201,20401,56004,3913
40201,20201,52129,3661
40201,21301,187874,13740
40201,21201,38961,3073
40201,30601,54461,5335
40201,30101,41371,4150
40201,30801,41643,4064
40201,30401,65753,6330
40201,30301,29752,3261
40201,30701,41139,4217
40201,30201,47731,4851
40201,30501,76591,7331
40201,50701,139564,8649
40201,50401,182705,10545
40201,50601,159380,9706
40201,50501,238979,13476
40201,51101,198415,11670
40201,51001,265622,14240
40201,50101,207486,11701
40201,50901,206580,11843
40201,50201,201460,11809
40201,50301,221316,12847
40201,50801,181253,11153
40201,40201,0,0
40201,40701,10435,1559
40201,40801,4436,724
40201,40101,2838,549
40201,40601,10530,1376
40201,40901,5097,766
40201,40501,3865,596
40201,40401,7106,1037
40201,40301,6495,994
40201,41001,84093,6119
40201,70601,76489,6005
40201,70101,159049,11332
40201,70501,128952,9182
40201,70201,65782,5302
40201,70301,99492,7376
40201,70401,219133,14652
40201,60601,162818,9911
40201,60301,216919,15323
40201,61001,338825,18393
40201,60801,283920,19298
40201,60201,79033,5640
40201,61101,97741,6491
40201,60701,325377,18348
40201,60401,101182,6609
40201,60501,255986,14255
40201,60901,139860,8607
40201,60101,95087,6279
40201,11201,42576,4720
40201,11001,16895,1918
40201,10601,22671,2732
40201,11801,22662,2349
40201,10301,20933,2228
40201,11701,78397,7048
40201,10201,15805,1905
40201,10801,14589,2079
40201,12001,61091,6681
40201,11501,16710,2263
40201,10701,28875,2540
40201,11401,13402,1906
40201,11901,151745,11473
40201,10401,49348,4495
40201,10101,13671,1956
40201,10901,22756,2101
40201,10501,65201,7262
40201,11301,9858,1358
40201,11601,51876,4111
40201,11101,18478,2512
40701,20101,12230,1388
40701,21101,59023,4463
40701,20501,23865,2146
40701,20301,37034,2703
40701,21501,158603,11321
40701,21401,187408,12742
40701,20601,39617,2662
40701,20901,42818,3111
40701,20701,46637,3003
40701,20801,23420,2663
40701,21001,86343,6975
40701,20401,45269,3237
40701,20201,51421,3372
40701,21301,215699,12839
40701,21201,38253,2785
40701,30601,54864,4878
40701,30101,41774,3692
40701,30801,42046,3606
40701,30401,66156,5872
40701,30301,30155,2804
40701,30701,41542,3760
40701,30201,48134,4393
40701,30501,76994,6873
40701,50701,128828,7973
40701,50401,171969,9869
40701,50601,148645,9030
40701,50501,228243,12801
40701,51101,187680,10994
40701,51001,254886,13564
40701,50101,196750,11026
40701,50901,195844,11167
40701,50201,190724,11133
40701,50301,210581,12171
40701,50801,170518,10477
40701,40201,10435,1559
40701,40701,0,0
40701,40801,6202,979
40701,40101,9638,1408
40701,40601,19937,2380
40701,40901,13870,1722
40701,40501,12970,1804
40701,40401,10545,1468
40701,40301,12564,1505
40701,41001,96226,6762
40701,70601,88623,6648
40701,70101,171183,11975
40701,70501,141086,9825
40701,70201,77915,5945
40701,70301,111625,8019
40701,70401,231267,15296
40701,60601,157106,9166
40701,60301,217658,15028
40701,61001,333114,17647
40701,60801,338989,18427
40701,60201,73322,4894
40701,61101,92029,5746
40701,60701,319665,17603
40701,60401,95470,5863
40701,60501,250275,13509
40701,60901,134148,7862
40701,60101,89375,5533
40701,11201,43315,4425
40701,11001,17634,1623
40701,10601,23410,2437
40701,11801,23401,2053
40701,10301,21672,1933
40701,11701,79136,6752
40701,10201,13072,1523
40701,10801,17223,1906
40701,12001,61830,6386
40701,11501,18195,2054
40701,10701,13219,1408
40701,11401,18298,2052
40701,11901,152484,11178
40701,10401,33692,3363
40701,10101,15363,1631
40701,10901,7114,890
40701,10501,65940,6967
40701,11301,15428,1614
40701,11601,46164,3366
40701,11101,23611,2733
40801,20101,9087,1161
40801,21101,55992,4195
40801,20501,30862,2265
40801,20301,34004,2434
40801,21501,155573,11053
40801,21401,170255,12471
40801,20601,36587,2393
40801,20901,49815,3230
40801,20701,43607,2734
40801,20801,20389,2395
40801,21001,83313,6707
40801,20401,52266,3357
40801,20201,48391,3104
40801,21301,222696,12958
40801,21201,35222,2516
40801,30601,57975,5001
40801,30101,44885,3815
40801,30801,45157,3729
40801,30401,69267,5995
40801,30301,33266,2927
40801,30701,44653,3883
40801,30201,51245,4516
40801,30501,80105,6996
40801,50701,135825,8093
40801,50401,178966,9988
40801,50601,155642,9149
40801,50501,235240,12920
40801,51101,194677,11113
40801,51001,261883,13683
40801,50101,203747,11145
40801,50901,202841,11286
40801,50201,197721,11253
40801,50301,217578,12291
40801,50801,177515,10596
40801,40201,4436,724
40801,40701,6202,979
40801,40801,0,0
40801,40101,4719,702
40801,40601,12940,1698
40801,40901,7125,1083
40801,40501,8051,1098
40801,40401,4969,652
40801,40301,8163,1202
40801,41001,87632,6456
40801,70601,80029,6342
40801,70101,162589,11668
40801,70501,132491,9519
40801,70201,69321,5639
40801,70301,103031,7713
40801,70401,222673,14989
40801,60601,157709,9305
40801,60301,218532,14980
40801,61001,333717,17787
40801,60801,339593,18566
40801,60201,73925,5033
40801,61101,92632,5885
40801,60701,320269,17742
40801,60401,96074,6002
40801,60501,250878,13648
40801,60901,134752,8001
40801,60101,89978,5672
40801,11201,44189,4377
40801,11001,18509,1575
40801,10601,24285,2389
40801,11801,24275,2005
40801,10301,22547,1885
40801,11701,80010,6704
40801,10201,17418,1561
40801,10801,18097,1858
40801,12001,62705,6338
40801,11501,19069,2006
40801,10701,19420,2084
40801,11401,19173,2003
40801,11901,153358,11129
40801,10401,39892,4040
40801,10101,16238,1583
40801,10901,13315,1566
40801,10501,66815,6919
40801,11301,11525,1566
40801,11601,46768,3505
40801,11101,20146,2720
40101,20101,12875,1662
40101,21101,59780,4695
40101,20501,34649,2766
40101,20301,37791,2935
40101,21501,159360,11553
40101,21401,172474,12736
40101,20601,40374,2894
40101,20901,53602,3731
40101,20701,47394,3235
40101,20801,24177,2895
40101,21001,87100,7207
40101,20401,56053,3857
40101,20201,52178,3605
40101,21301,226483,13458
40101,21201,39010,3017
40101,30601,51960,4926
40101,30101,38870,3741
40101,30801,39142,3655
40101,30401,63251,5921
40101,30301,27251,2853
40101,30701,38638,3809
40101,30201,45230,4442
40101,30501,74090,6922
40101,50701,139613,8593
40101,50401,182754,10489
40101,50601,159429,9650
40101,50501,239027,13420
40101,51101,198464,11614
40101,51001,265671,14184
40101,50101,207535,11645
40101,50901,206628,11787
40101,50201,201508,11753
40101,50301,221365,12791
40101,50801,181302,11097
40101,40201,2838,549
40101,40701,9638,1408
40101,40801,4719,702
40101,40101,0,0
40101,40601,8605,1101
40101,40901,2790,487
40101,40501,3329,442
40101,40401,8518,1230
40101,40301,4188,715
40101,41001,82168,5843
40101,70601,74565,5730
40101,70101,157125,11056
40101,70501,127027,8907
40101,70201,63857,5027
40101,70301,97567,7101
40101,70401,217209,14377
40101,60601,162574,9818
40101,60301,214612,15044
40101,61001,338582,18300
40101,60801,281613,19019
40101,60201,78790,5546
40101,61101,97497,6398
40101,60701,325134,18255
40101,60401,100939,6515
40101,60501,255743,14161
40101,60901,139617,8514
40101,60101,94843,6185
40101,11201,40269,4441
40101,11001,14588,1640
40101,10601,20364,2453
40101,11801,20355,2070
40101,10301,18626,1949
40101,11701,76090,6769
40101,10201,13498,1626
40101,10801,12282,1800
40101,12001,58784,6402
40101,11501,14404,1984
40101,10701,26568,2261
40101,11401,11095,1627
40101,11901,149438,11194
40101,10401,47041,4216
40101,10101,11364,1677
40101,10901,20449,1822
40101,10501,62895,6984
40101,11301,7551,1079
40101,11601,51633,4018
40101,11101,16172,2233
40601,20101,21096,2657
40601,21101,68001,5690
40601,20501,48303,3759
40601,20301,46012,3930
40601,21501,178124,10703
40601,21401,198911,11659
40601,20601,48595,3889
40601,20901,67256,4724
40601,20701,55615,4230
40601,20801,32398,3890
40601,21001,95321,8202
40601,20401,69707,4850
40601,20201,60399,4600
40601,21301,216971,13122
40601,21201,47231,4012
40601,30601,50548,4969
40601,30101,37458,3784
40601,30801,37730,3697
40601,30401,61840,5964
40601,30301,25839,2895
40601,30701,37227,3851
40601,30201,43818,4485
40601,30501,72678,6965
40601,50701,153267,9586
40601,50401,196408,11482
40601,50601,173083,10643
40601,50501,252682,14413
40601,51101,212118,12607
40601,51001,279325,15177
40601,50101,221189,12638
40601,50901,220283,12780
40601,50201,215163,12746
40601,50301,235019,13784
40601,50801,194956,12090
40601,40201,10530,1376
40601,40701,19937,2380
40601,40801,12940,1698
40601,40101,8605,1101
40601,40601,0,0
40601,40901,6330,779
40601,40501,7016,808
40601,40401,18007,2343
40601,40301,8145,1033
40601,41001,74007,4860
40601,70601,66403,4746
40601,70101,148963,10073
40601,70501,118866,7923
40601,70201,55696,4043
40601,70301,89406,6117
40601,70401,209047,13393
40601,60601,177010,10777
40601,60301,214218,15074
40601,61001,353017,19259
40601,60801,281219,19048
40601,60201,93225,6506
40601,61101,111933,7357
40601,60701,339569,19214
40601,60401,115374,7474
40601,60501,270178,15120
40601,60901,154052,9473
40601,60101,109279,7145
40601,11201,47820,5032
40601,11001,21480,2362
40601,10601,29021,3138
40601,11801,21545,2156
40601,10301,22447,2339
40601,11701,75696,6798
40601,10201,20390,2348
40601,10801,11199,1600
40601,12001,66335,6993
40601,11501,18065,1794
40601,10701,33460,2984
40601,11401,9681,1354
40601,11901,149044,11223
40601,10401,53932,4939
40601,10101,15271,1414
40601,10901,27341,2545
40601,10501,82251,7443
40601,11301,9981,1187
40601,11601,66068,4977
40601,11101,10781,1388
40901,20101,15281,2043
40901,21101,62186,5076
40901,20501,42236,3101
40901,20301,40197,3315
40901,21501,183769,11235
40901,21401,204555,12191
40901,20601,42780,3274
40901,20901,61189,4066
40901,20701,49800,3616
40901,20801,26583,3276
40901,21001,89506,7588
40901,20401,63640,4192
40901,20201,54584,3985
40901,21301,222616,13653
40901,21201,41416,3398
40901,30601,52083,4970
40901,30101,38993,3785
40901,30801,39265,3699
40901,30401,63375,5965
40901,30301,27374,2897
40901,30701,38762,3853
40901,30201,45353,4486
40901,30501,74213,6966
40901,50701,147200,8928
40901,50401,190341,10824
40901,50601,167016,9985
40901,50501,246615,13756
40901,51101,206051,11949
40901,51001,273258,14519
40901,50101,215122,11981
40901,50901,214216,12122
40901,50201,209096,12088
40901,50301,228952,13126
40901,50801,188889,11432
40901,40201,5097,766
40901,40701,13870,1722
40901,40801,7125,1083
40901,40101,2790,487
40901,40601,6330,779
40901,40901,0,0
40901,40501,2389,381
40901,40401,11586,1662
40901,40301,2379,344
40901,41001,79805,5451
40901,70601,72201,5337
40901,70101,154761,10663
40901,70501,124664,8514
40901,70201,61493,4634
40901,70301,95203,6708
40901,70401,214845,13984
40901,60601,170946,10046
40901,60301,209372,14948
40901,61001,346953,18528
40901,60801,276373,18922
40901,60201,87161,5775
40901,61101,105869,6627
40901,60701,333505,18483
40901,60401,109310,6744
40901,60501,264114,14390
40901,60901,147988,8742
40901,60101,103215,6414
40901,11201,41097,4433
40901,11001,15416,1632
40901,10601,21192,2445
40901,11801,21183,2062
40901,10301,19454,1942
40901,11701,70850,6672
40901,10201,14326,1618
40901,10801,10472,1429
40901,12001,59612,6394
40901,11501,13219,1668
40901,10701,27396,2253
40901,11401,9285,1255
40901,11901,144198,11098
40901,10401,47869,4208
40901,10101,10425,1288
40901,10901,21277,1814
40901,10501,63722,6976
40901,11301,5741,707
40901,11601,60004,4247
40901,11101,14362,1861
40501,20101,16207,2058
40501,21101,63112,5091
40501,20501,37981,3162
40501,20301,41123,3331
40501,21501,184760,11392
40501,21401,205547,12348
40501,20601,43706,3290
40501,20901,56934,4127
40501,20701,50726,3631
40501,20801,27509,3291
40501,21001,90432,7603
40501,20401,59385,4253
40501,20201,55510,4001
40501,21301,223607,13811
40501,21201,42342,3413
40501,30601,54152,5160
40501,30101,41063,3975
40501,30801,41334,3889
40501,30401,65444,6155
40501,30301,29444,3086
40501,30701,40831,4042
40501,30201,47423,4676
40501,30501,76283,7156
40501,50701,142945,8989
40501,50401,186086,10885
40501,50601,162761,10046
40501,50501,242359,13817
40501,51101,201796,12010
40501,51001,269003,14580
40501,50101,210867,12042
40501,50901,209960,12183
40501,50201,204840,12149
40501,50301,224697,13187
40501,50801,184634,11493
40501,40201,3865,596
40501,40701,12970,1804
40501,40801,8051,1098
40501,40101,3329,442
40501,40601,7016,808
40501,40901,2389,381
40501,40501,0,0
40501,40401,10495,1509
40501,40301,4985,741
40501,41001,80612,5549
40501,70601,73008,5435
40501,70101,155568,10762
40501,70501,125471,8612
40501,70201,62300,4732
40501,70301,96011,6806
40501,70401,215652,14082
40501,60601,172183,10252
40501,60301,216677,15242
40501,61001,348191,18734
40501,60801,283679,19216
40501,60201,88399,5980
40501,61101,107106,6832
40501,60701,334743,18689
40501,60401,110548,6949
40501,60501,265352,14595
40501,60901,149226,8948
40501,60101,104452,6619
40501,11201,42334,4639
40501,11001,16654,1837
40501,10601,22430,2650
40501,11801,22420,2267
40501,10301,20692,2147
40501,11701,78155,6966
40501,10201,15563,1823
40501,10801,13079,1826
40501,12001,60850,6600
40501,11501,15825,2065
40501,10701,28634,2458
40501,11401,11892,1653
40501,11901,151503,11391
40501,10401,49106,4414
40501,10101,13032,1685
40501,10901,22515,2020
40501,10501,64960,7181
40501,11301,8348,1105
40501,11601,61242,4452
40501,11101,17386,2077
40401,20101,7924,1154
40401,21101,57163,4471
40401,20501,32032,2542
40401,20301,35174,2711
40401,21501,144754,10873
40401,21401,165541,11829
40401,20601,37757,2670
40401,20901,50985,3507
40401,20701,44777,3011
40401,20801,19119,2383
40401,21001,84483,6983
40401,20401,53436,3633
40401,20201,49561,3381
40401,21301,183601,13292
40401,21201,36393,2793
40401,30601,62025,5439
40401,30101,48935,4254
40401,30801,49207,4168
40401,30401,73317,6434
40401,30301,37316,3366
40401,30701,48703,4322
40401,30201,55295,4955
40401,30501,84155,7435
40401,50701,136996,8369
40401,50401,180137,10265
40401,50601,156812,9426
40401,50501,236411,13197
40401,51101,195847,11390
40401,51001,263054,13960
40401,50101,204918,11422
40401,50901,204012,11563
40401,50201,198891,11530
40401,50301,218748,12567
40401,50801,178685,10873
40401,40201,7106,1037
40401,40701,10545,1468
40401,40801,4969,652
40401,40101,8518,1230
40401,40601,18007,2343
40401,40901,11586,1662
40401,40501,10495,1509
40401,40401,0,0
40401,40301,12733,1724
40401,41001,77493,6936
40401,70601,82726,6734
40401,70101,165287,12061
40401,70501,135189,9911
40401,70201,72019,6031
40401,70301,105729,8105
40401,70401,225371,15381
40401,60601,159125,9545
40401,60301,222794,15499
40401,61001,335133,18027
40401,60801,341008,18806
40401,60201,75341,5273
40401,61101,94048,6125
40401,60701,321685,17982
40401,60401,97490,6242
40401,60501,252294,13888
40401,60901,136168,8241
40401,60101,91394,5913
40401,11201,48451,4896
40401,11001,22770,2094
40401,10601,28547,2907
40401,11801,28537,2524
40401,10301,26808,2404
40401,11701,84272,7223
40401,10201,21680,2080
40401,10801,22359,2377
40401,12001,66966,6857
40401,11501,23331,2525
40401,10701,32068,2626
40401,11401,23434,2522
40401,11901,157620,11648
40401,10401,52540,4582
40401,10101,20499,2101
40401,10901,17829,2132
40401,10501,71077,7438
40401,11301,16095,2087
40401,11601,48184,3745
40401,11101,24716,3241
40301,20101,18175,1843
40301,21101,64967,4918
40301,20501,40931,2883
40301,20301,42978,3157
40301,21501,186661,11459
40301,21401,207448,12415
40301,20601,45561,3116
40301,20901,59884,3848
40301,20701,52581,3457
40301,20801,29364,3118
40301,21001,92287,7430
40301,20401,62335,3975
40301,20201,57365,3827
40301,21301,232765,13576
40301,21201,44197,3240
40301,30601,45093,4631
40301,30101,32003,3446
40301,30801,32275,3360
40301,30401,56385,5626
40301,30301,20384,2557
40301,30701,31772,3513
40301,30201,38363,4147
40301,30501,67223,6627
40301,50701,145894,8711
40301,50401,189036,10606
40301,50601,165711,9768
40301,50501,245309,13538
40301,51101,204746,11732
40301,51001,271953,14301
40301,50101,213817,11763
40301,50901,212910,11904
40301,50201,207790,11871
40301,50301,227647,12909
40301,50801,187584,11214
40301,40201,6495,994
40301,40701,12564,1505
40301,40801,8163,1202
40301,40101,4188,715
40301,40601,8145,1033
40301,40901,2379,344
40301,40501,4985,741
40301,40401,12733,1724
40301,40301,0,0
40301,41001,80318,5411
40301,70601,72714,5297
40301,70101,155274,10624
40301,70501,125177,8475
40301,70201,62006,4594
40301,70301,95717,6668
40301,70401,215358,13945
40301,60601,168788,9848
40301,60301,206995,14644
40301,61001,344796,18330
40301,60801,273996,18618
40301,60201,85004,5577
40301,61101,103711,6428
40301,60701,331348,18285
40301,60401,107153,6546
40301,60501,261957,14192
40301,60901,145831,8544
40301,60101,101057,6216
40301,11201,38939,4235
40301,11001,13259,1433
40301,10601,19035,2247
40301,11801,14322,1727
40301,10301,17297,1743
40301,11701,68473,6368
40301,10201,12168,1419
40301,10801,8095,1125
40301,12001,57455,6196
40301,11501,10841,1364
40301,10701,25239,2055
40301,11401,6908,951
40301,11901,141821,10794
40301,10401,45711,4010
40301,10101,8048,984
40301,10901,19120,1616
40301,10501,61565,6777
40301,11301,3364,403
40301,11601,57847,4048
40301,11101,11985,1557
41001,20101,82038,7140
41001,21101,84617,6292
41001,20501,120725,7915
41001,20301,87502,7678
41001,21501,105291,6060
41001,21401,126078,7016
41001,20601,82679,7895
41001,20901,139678,8880
41001,20701,92402,8500
41001,20801,76542,6602
41001,21001,57022,3844
41001,20401,142129,9007
